hutapnyiosg ,"ापयीसोंठगउ
 ","ाप्यीसोंठगउ
 "
htanvdes ,"थानव्सेद
 ","थानव्सेद
 "
lani ,"लनॅई
 ","लनइ
 "
anrm ,"ारमण
 ","ारमण
 "
hpke ,"केफ
 ","केफ
 "
anidrm ,"ींरदमि
 ","ाींरदमि
 "
hanycre ,"ा्यंचरेण
 ","ानयंचरे
 "
hltapncrem ,"लाप्ंचरेटम
 ","लापंचरेटम
 "
hltape ,"लापेठ
 ","ापेठ
 "
ankem ,"नकंेम
 ","नकेम
 "
ulapvj ,"लापवुजळ
 ","लापवुजळ
 "
tnyios ,"ून्यसटिइ
 ","ून्यसटिइ
 "
hultak ,"ूलहकुत
 ","लहकुट
 "
lanke ,"लनके
 ","लनके
 "
taesm ,"्सेटम
 ","ासटमि
 "
lapog ,"लापोग
 ","लापोग
 "
htanvcdes ,"थानव्ीसचेद
 ","थाव्हीसंचेद
 "
utandoes ,"ीसडोतणऊ
 ","नीसडोतउ
 "
tavyesm ,"व्यसेमत
 ","ाव्यसेमत
 "
taresm ,"ा्सरटम
 ","ा्सरटम
 "
haidrm ,"ा्हीरदमि
 ","ा्हीरदमि
 "
ulanvreg ,"लाव्ुंरेग
 ","लानवुरेग
 "
utakcrw ,"व्करट
 ","्कुरट
 "
htankides ,"ाीसडंठणख
 ","ाीसडंठणख
 "
ltadem ,"ीडमळत
 ","लाीदमत
 "
nvore ,"नव्हर
 ","नव्हर
 "
huankides ,"ूानहकीडंेशद
 ","ूानहकीडंेशद
 "
ltape ,"लपेट
 ","लापेट
 "
htankrg ,"ान्हकंरतग
 ","ान्कंरतग
 "
hanvkidrej ,"ावयकींरअजिध़ऐ
 ","ानवकीरेअजिध
 "
ltae ,"लाेटत
 ","लाेट
 "
hutapkd ,"ाप्कदटघउ
 ","ापकदतधउ
 "
tancre ,"न्करेट
 ","न्करेट
 "
bhapnvkorm ,"भूपव्कंरण
 ","भूापव्कंरण
 "
hutaicrg ,"ूीचतगऋः
 ","थाीुचरग
 "
ltapi ,"ापीळत
 ","लापति
 "
bhlanvykide ,"लाव्यकंेदिबध
 ","लाव्यकंेदिबध
 "
hultakre ,"लीुरटख
 ","लीुरतख
 "
htapnkidoresm ,"ूापन्हकीडंरमतिष
 ","ूापन्हकीडंरमतिष
 "
ulanvkrsm ,"व्कुसरमळण
 ","लाव्कुसरमण
 "
hankidr ,"ाकीडंरदिध
 ","ाकीडंरदिध
 "
hancoes ,"ान्यसोच
 ","नीसोचे
 "
tapnkor ,"ूापन्करत
 ","ूापन्करत
 "
tapnores ,"पन्सोरेट
 ","ाप्सोंरेटत
 "
bano ,"ूानंब
 ","ूानब
 "
tpi ,"पीट
 ","पति
 "
hlando ,"लहडंॉ
 ","लहडंॉ
 "
blak ,"लकब
 ","लाकब
 "
bne ,"निब
 ","नीब
 "
btaes ,"सेतब
 ","सेतब
 "
hadrs ,"्हसरद
 ","ा्सडर
 "
tandrmw ,"ाव्डंरमत
 ","ाव्ंरदमत
 "
ulapniosj ,"ूलापनुसजै
 ","ूलापनुसजई
 "
oej ,"ोज
 ","ोज
 "
anyosm ,"नीसोेम
 ","ानसोम
 "
utavs ,"ाव्सतउ
 ","व्सतउ
 "
htapnvyes ,"थापनव्यसे
 ","थापनव्यसे
 "
avir ,"वीर
 ","ावीर
 "
bhtanyicr ,"ान्यचरटिब
 ","ा्यंचरटिबई
 "
butes ,"्युसटब
 ","्युसेटब
 "
blakim ,"लाव्कीमि
 ","लाकीमिब
 "
bhanicoj ,"ाीोंचजबआ
 ","ाीोंचजबआ
 "
hakrs ,"्करशॅ
 ","्कसर
 "
akiew ,"ावकेऐ
 ","ावकेऐ
 "
uanvrjm ,"ावुंरजम
 ","ावुंरजम
 "
laorj ,"लाोरज
 ","लोरज
 "
buaes ,"ूासबई
 ","ाुसबई
 "
hulake ,"लहकुे
 ","लहकुे
 "
bank ,"ानकंबँ
 ","ानकंब
 "
nvdre ,"व्हडंरे
 ","वडंरे
 "
bhlanrm ,"ला्हरमबण
 ","लान्हरमब
 "
ankor ,"न्कोरअ
 ","न्कोरअ
 "
avis ,"ावीसअ
 ","ावीसअ
 "
hltairem ,"लाीरेठमत
 ","लथारेमति
 "
huakcr ,"ाकचरौ
 ","ाकचरौ
 "
uns ,"ूनयुस
 ","नयुस
 "
butapnm ,"ापुंतबण
 ","ापनुंतब
 "
unir ,"ूनीर
 ","नीुर
 "
bhtanydresw ,"भाव्हयीसंरेदठतण
 ","भाव्हयीसंरेदठतण
 "
bhuapnr ,"भपन्ुरण
 ","भापन्ुर
 "
apnkor ,"ूाप्करण
 ","ूाप्करण
 "
hlapkicem ,"लापहकीचेमि
 ","लपहकीचेमि
 "
ulres ,"लसरे
 ","लसरे
 "
voreg ,"व्ोरग
 ","व्होरग
 "
hapnys ,"ाप्हयसण
 ","ाप्हयसण
 "
anvykr ,"ाव्यकंरण़
 ","ाव्यकंरण़
 "
hlavi ,"लावहि
 ","लावहि
 "
akirsw ,"ावकसरि
 ","ावकसरि
 "
bhltaprw ,"ापवरठळब
 ","ापवरठळब
 "
htapnvkicore ,"ापव्हयकीोचरतण
 ","ापव्हकोचरेति
 "
nces ,"न्सेइ
 ","न्एसे
 "
hnyce ,"नयचे
 ","नयंचे
 "
banvre ,"ानवरेब
 ","ानवरेब
 "
utad ,"्दत
 ","ा्ुदट
 "
hanvyicos ,"ूाव्यचिषण
 ","ूानव्यचशि
 "
lavykidejw ,"लाव्यकीडजि
 ","लाव्यकीडजि
 "
lapnios ,"लापनीसों
 ","लापनीसों
 "
avcdoe ,"वसडोेअँ
 ","वकडोेअॅ
 "
uanyi ,"ानयीुअ
 ","ान्यीुअ
 "
hanvyicdrs ,"ानव्ीचरशजिञ
 ","ानव्यीचरशजि
 "
hapnkorm ,"ूाप्रमणख
 ","ूापरमणख
 "
tanicoem ,"न्सेशटम
 ","न्सेशटम
 "
bhtapnvykiors ,"भूापव्यकींरशत
 ",	भूापव्यकंरशति
lanres ,"लन्सरेआ
 ","लानीसरआ
 "
htapnvirsm ,"ापवंरशमति
 ","ापवंरशति
 "
reg ,"्ीरअग
 ","्ीरग
 "
hanvkies ,"वकीशिण
 ","वकीशिण
 "
htavyidores ,"थाव्यसोरेतिध
 ","थाव्यसोरेतिध
 "
laires ,"ला्सरइई
 ","ला्सरइ
 "
hlapnv ,"लापनवह
 ","लापनवह
 "
lako ,"लकोअ
 ","लकोअ
 "
htans ,"ान्शत
 ","ान्टष
 "
laosw ,"लावसओ
 ","लाव्सओ
 "
hayr ,"हीर
 ","ाहीर
 "
hankid ,"नकिध
 ","ानकिध
 "
hadm ,"हदअम
 ","ाहदमआ
 "
huankcdrew ,"ूानवकीुचरद
 ","ूानवकीुचरद
 "
tapvykorj ,"ापव्यकोरजत
 ","ाप्हयकोरजत
 "
hce ,"हीच
 ","हीचि
 "
hancrg ,"ानचरग
 ","ानचरग
 "
tavy ,"ावयत
 ","ावयत
 "
anyim ,"ानयंमि
 ","ानयंमि
 "
huandes ,"ूेदषण
 ","ानुेदष
 "
hltavr ,"लावरठ
 ","लाव्रठ
 "
lavykr ,"लाव्यकर
 ","लाव्यकर
 "
hutapnykicdresm ,"ाप्यीुसंचरदठमतख
 ","ाप्यीुसंचरदठमतख
 "
htakirew ,"व्हकरेटि
 ","व्हकरेटि
 "
hlapor ,"लाप्होरअ
 ","लप्ोरअफ
 "
tapyo ,"ाप्योट
 ","ाप्योट
 "
htapnrs ,"ापन्सरशत
 ","ापन्सरशत
 "
handrem ,"ा्यंरेमणध
 ","ांरेमणध
 "
lavk ,"ावकअळ
 ","लावकअ
 "
ltaidregfz ,"ला्डरेटिफझ
 ","ल्रेजटिफ
 "
huapvkidrs ,"ूापव्करशदिषध
 ","ापव्कुरशदिषध
 "
anejm ,"ेजमण
 ","ानेजम
 "
hultaykidr ,"लाकीेदतखृ
 ","लायकीदतखृ
 "
bhtandosm ,"ूानसंतबध
 ","भूानसंतध
 "
takes ,"ाकसेत
 ","कसेत
 "
haniez ,"ान्हिईझ
 ","ान्हिईझ
 "
htacem ,"ाचेमत
 ","ाचेमत
 "
hltaices ,"लथ्कसेटिऍ
 ","लथ्कसेअटि
 "
hlandoemw ,"ूलनवहीडमधॉ
 ","ूलानवहीडमधॉ
 "
has ,"ा्हसर
 ","हस
 "
lai ,"लीअ
 ","लअ
 "
tanyko ,"ा्यकोतण
 ","ान्यकोत
 "
hapnyicorw ,"ापव्हयोचरिण़
 ","ापनव्हयोचरि़
 "
anvrsjm ,"ानवसरजम
 ","ानवसरजम
 "
btndorew ,"व्ुडंरेटब
 ","व्डंरेटब
 "
hanykic ,"ान्यकंचई
 ","ान्यकंचै
 "
w ,"ूल्यडब
 ","वेश
 "
anors ,"ानसोर
 ","ानसोर
 "
ulankis ,"ाकीुसंळ
 ","लाकीुसं
 "
tanvid ,"ानवडति
 ","ानव्ति
 "
ayej ,"ायेज
 ","ायेज
 "
bhlaes ,"लसेब
 ","लाेशब
 "
takre ,"कंरेत
 ","करेत
 "
htanvrs ,"ानव्ंरतष
 ","ानव्ंरतष
 "
hlidres ,"लरेशदि
 ","लीडरेश
 "
huanyem ,"ा्हयुेमण
 ","ूनयेम
 "
hanvycrj ,"ानव्यचरज
 ","ानव्यचरज
 "
htanoresm ,"ा्ीसोरशमतण
 ","ान्ीसोरशमत
 "
hlapkicem ,"लापहकीचेमि
 ","लाप्हकीचेमि
 "
avkde ,"वकीड
 ","वकीड
 "
htas ,"ाशत
 ","ाशत
 "
htavykres ,"थाव्यसरेख
 ","थाव्यसरेख
 "
bhlai ,"भलािई
 ","भलािई
 "
haycrg ,"ा्यचरग
 ","ा्यचरग
 "
hadm ,"हंदम
 ","ाहडम
 "
hankis ,"ानकशि
 ","ानकशि
 "
bhltavycdes ,"लथाव्यसचेदब
 ","थाव्यीसचेदब
 "
hakcoejm ,"कोचेजम
 ","कोचेजम
 "
bhlayd ,"लायब़ढ
 ","लायबध
 "
laegw ,"ावेळआग
 ","लावेआग
 "
htavycos ,"ूाव्यसचत
 ","ूाव्यसचत
 "
havyicrs ,"ावयीचरिष
 ","ावयीचरशि
 "
htapnsg ,"थापन्सटघ
 ","थापन्सटघ
 "
huanorg ,"ूुंरगघ
 ","ूाुंरगघ
 "
htanykres ,"ान्यकींरेशत़
 ","ान्यकींरेशत़
 "
hlaviore ,"व्हीरेळओ
 ","लव्हीरेओ
 "
anks ,"ाकसं
 ","ानकस
 "
tdo ,"डटॉ
 ","डोट
 "
ankor ,"कुंरअ
 ","ूनकरअ
 "
bhancdes ,"भासंचेद
 ","भासंचेद
 "
ultas ,"लुसटउ
 ","लाुसतउ
 "
hancejm ,"ान्हीचेजम
 ","ान्हीचेजम
 "
hutankiresm ,"ानकीुरशमति
 ","ानकीुरशमति
 "
bhtandrs ,"भा्संरदटतष
 ","भा्संरदटतष
 "
hlankidremg ,"लान्ींरेदमगख
 ","ला्ीरेदमगणख
 "
blan ,"लनंब
 ","लानब
 "
htayirs ,"ा्यरटिष
 ","ा्यरति
 "
lapv ,"लापव
 ","लापव
 "
htar ,"ाहरत
 ","ाहरत
 "
hapid ,"ीडफ
 ","ाडिफ
 "
havir ,"ावहीरि
 ","वहीरि
 "
hutandmq ,"ूाकडंठम
 ","ूांदठमआ
 "
huacrem ,"ा्युचरम़
 ","ीुचरेम
 "
hltanirsw ,"लथाव्ीसंरळ
 ","लथाव्ीसंरळ
 "
hapior ,"ोरेफ
 ","ोरफै
 "
lnvkioex ,"लनव्कसेिॉ
 ","लव्कसोेि
 "
htpe ,"हेतफ
 ","हेटफ
 "
haidre ,"ाीरईध
 ","ारिईध
 "
hanvkdej ,"ाव्कडंेदजध
 ","ाव्कडंेदजध
 "
lnkis ,"ल्कसंि
 ","ल्कसंि
 "
hlanvkidrej ,"लावीडंरेजिख
 ","लानवीडरेजख
 "
hlanvcdrg ,"लानवंचरदग
 ","लानवडंचरग
 "
ayidjw ,"ावयडजि
 ","ावयडजि
 "
htaicsw ,"व्ीसचतः
 ","ाव्ीसचत
 "
bulnid ,"लन्डिब
 ","लन्ुदिब
 "
hutapnvirm ,"पनुंरअमति
 ","थपनव्ुंरमि
 "
buld ,"ल्डब
 ","ल्ुडब
 "
tnidres ,"सडंरेटि
 ","सडंरेटि
 "
hlapkice ,"लकचेिफख
 ","ला्कचेिफख
 "
hltapnyicdrem ,"ापन्यीडंचरमळतिध
 ","लापन्यींचरदमतिध
 "
hltapdres ,"लापीरेशदत
 ","लापीरेशदत
 "
hutankre ,"ान्हयकींरतृ
 ","ान्कींरेतृ
 "
htasg ,"ासतघ
 ","ासतघ
 "
uavrg ,"वरगौ
 ","ावरगौ
 "
ulj ,"ूलुझ
 ","लुज
 "
lavemg ,"लावेमग
 ","लावेमग
 "
htanycdrmg ,"ान्ंचरजमतगञ
 ","ान्यंचरजमतग
 "
htapyiorsg ,"ाप्यीसोरठग
 ","ाप्यीसोरठग
 "
htapnies ,"ापीसंशठै
 ","ापीसंशठै
 "
haycrejf ,"ा्यीचरजॅफ
 ","्यीचरेजफ
 "
blanykdorem ,"लायकीडोंरेमब
 ","लायकीडोंरेमब
 "
aprw ,"ापवर
 ","ापवर
 "
htavyes ,"थव्यीसत
 ","थाव्यसति
 "
htaykires ,"ा्यकीसरेशठत़
 ","ा्यकीसरेशठत
 "
hidre ,"हीरेद
 ","हीरेद
 "
hlapnykces ,"लाप्यकसंचेअख
 ","लाप्यकसंचेअख
 "
htanvyim ,"ानव्हएटमि
 ","नव्हयति
 "
htanyidrs ,"्यसंरतिध
 ","ान्यसंरतिध
 "
htande ,"थनीडंे
 ","थानीडंे
 "
hutaycem ,"ा्हयीुचमत
 ","ा्हयीुचमत
 "
htapniore ,"पनहीोरति
 ","ापहीोंरति
 "
bhtayice ,"भा्यीचेट
 ","भा्यीचेट
 "
huacrem ,"ा्युचरम़
 ","्ीुचरेम
 "
htanvidoes ,"ानव्हयीसोंदठिण
 ","ानवहीसोंेदठि
 "
bhulaprg ,"भूलापरग
 ","भूापरग
 "
hnisf ,"न्शिफ
 ","नंशिफ
 "
lapkim ,"लप्कमिऑ
 ","लापकीअमि
 "
hnkicde ,"कीडंचि
 ","नकीडचि
 "
utapnr ,"ूापन्ंरत
 ","ूापन्ंरत
 "
hanvycd ,"ाव्यंचद
 ","ाव्यडंच
 "
tae ,"ाेटत
 ","ेत
 "
apos ,"पसो
 ","ूपस
 "
haidre ,"ाीरईध
 ","ारिईध
 "
tapnyoreg ,"ापन्योंरतग
 ","ापन्योंरतग
 "
badre ,"डरेब
 ","ाडरेब
 "
bhuapvirsmw ,"भूापव्ीरशम
 ","भूापव्ीरशम
 "
hltanvyidre ,"लथानव्यीरदि
 ","लथानव्यीरदि
 "
tanvkde ,"ावकडेतण
 ","ानवकडेट
 "
hanvyicdrs ,"ानव्ीचरशजिञ
 ","ानव्यीचरशदि
 "
hapnvrs ,"ापनव्सरश
 ","ापनव्सरश
 "
ltanyw ,"ाव्यळतण
 ","ाव्यळतण
 "
htanvykce ,"ाव्हयकींचत
 ","ाव्हयकींचत
 "
hltaycdem ,"ला्यडचेटमत
 ","ला्यडचेमत
 "
tiej ,"ीएजट
 ","एजटि
 "
hlacem ,"लीचमि
 ","लाचेम
 "
huapirm ,"ूपहीरम
 ","ूपहरमि
 "
targ ,"ारतग
 ","ारतग
 "
tapo ,"ापोटत
 ","ापोटत
 "
huanvydrem ,"ानव्यंेदमधृ
 ","ानव्यंेदमधृ
 "
hlniosg ,"लाशिगँ
 ","लन्ोशिग
 "
hapnykdres ,"ाप्यसरजखञ
 ","ाप्सरेजख
 "
lapnores ,"लपन्सर
 ","लपन्सोर
 "
hanicdm ,"ानचदमै
 ","ानचदमै
 "
hanisg ,"ाीसंशघ
 ","ाीसंशघ
 "
htavirs ,"ाव्ीसरशत
 ","ाव्ीसरशत
 "
aidg ,"ीदअग
 ","ाडअगई
 "
htaesmw ,"ूथ्यसमॅ
 ","ासेठम
 "
lanvo ,"ूनवळआ
 ","ूलानवआ
 "
hairg ,"ा्हीरआग
 ","ा्हीरअग
 "
hankdrew ,"ावीरदणख
 ","ानवीरदख
 "
hair ,"हरि
 ","हरि
 "
htaykdresw ,"ाव्हयसरेशदतख
 ","ाव्हयसरेदतख
 "
tavir ,"व्रटि
 ","व्रति
 "
haes ,"ाहीशअ
 ","ाहीशअ
 "
hlavykicre ,"लावयकीचरेि
 ","लावयकीचरेि
 "
htar ,"ाहंरत
 ","ाहरत
 "
lapyicm ,"लप्कमिऑ
 ","लप्यकीअमि
 "
bas ,"ासब
 ","ासब
 "
hulanvioesm ,"ूावुेमळिषण
 ","ूानवुेशमळि
 "
apnydrew ,"ापव्यीरदण
 ","ापव्यीडरण
 "
lnyiom ,"लनयमि
 ","लनयोमि
 "
havisf ,"ावहीसफ
 ","ावहीसफ
 "
anco ,"न्कॅ
 ","नकोॅ
 "
aremf ,"ा्रमफ
 ","्रमफ
 "
aydoreg ,"युडरगइ
 ","्युडरेग
 "
anvko ,"ूानवक
 ","ूनवक
 "
ltanki ,"लाकीटण
 ","लानकीत
 "
bhtaisj ,"ाीजतबषआ
 ","ाीशजतबआ
 "
akirsm ,"ाकसरमि
 ","ाकसरमि
 "
hayirgw ,"ावहयरे
 ","ावहयरिघ
 "
blaicem ,"ल्केअमिब
 ","ल्केअमिबॅ
 "
handw ,"ानवध
 ","ानवढ
 "
htaykc ,"ा्यचतख
 ","ा्यचतख
 "
avorsf ,"ावसोरफ
 ","ावसोरफ
 "
hlapncdrem ,"लाप्यडचरेमण
 ","लाप्ीडचरेमण
 "
oesj ,"सोज
 ","सोेज
 "
tanyoe ,"ानयोेटत
 ","ूान्येट
 "
ancors ,"ान्कसोर
 ","ानकसर
 "
apnid ,"ापनडंदि
 ","पनडंि
 "
tapnykirem ,"पन्यकीरेअमतिण
 ","ापन्यकीरेअमतिण
 "
hlanidg ,"लाहयडँ
 ","लाहडंिघ
 "
htej ,"थेज
 ","ेठज
 "
htapykdoresz ,"ाप्यीसडोरटखझ
 ","ाप्यीसोरदतखझ
 "
tavirg ,"ाव्रटिगॅ
 ","ाव्रतिग
 "
huapkrs ,"प्कुरष
 ","प्कुरष
 "
htac ,"ाहचत
 ","ाहचत
 "
hlanvrem ,"लानव्हींरम
 ","लानवींरम
 "
utairm ,"ाीुरमत
 ","ाीुरमत
 "
hlanvicrem ,"ाव्यंचरमळिण़
 ","लानवंचरेमि
 "
hanesg ,"ायंशघ
 ","ांेशघ
 "
hlanydem ,"ला्हयींेमध
 ","ला्हयींेमध
 "
uandremg ,"ाींरमळगौ
 ","ाींरदमगौ
 "
htapvies ,"ापवीशठति
 ","ापव्ीशठति
 "
huapicrg ,"ाप्हीचरगउ
 ","ाप्हीचरगउ
 "
hlarew ,"लव्हीर
 ","लव्हीर
 "
uapnrj ,"ूपनरजौ
 ","ूापनरजउ
 "
bltai ,"लीटब
 ","लाटिब
 "
htapvc ,"ापवचट
 ","ापवचत
 "
hulkm ,"लुमख
 ","लुमख
 "
lanvde ,"लानवेद
 ","लानवडे
 "
haycdos ,"ूा्यडचश
 ","ूा्यडचश
 "
ltapnes ,"लप्ंटिझ
 ","लाप्संेत
 "
doeg ,"ीोदग
 ","ीडोग
 "
ayces ,"कीसे
 ","कसे
 "
lavis ,"लावसि
 ","लावसि
 "
hultanvem ,"वीुेठमळआण
 ","ावीुेठमळआण
 "
apnyos ,"ूापनयसं
 ","ूापनयसं
 "
htpvicre ,"थपव्ीचेृ
 ","थपव्ीचरेि
 "
avdr ,"ाव्डरअ
 ","ावडरअ
 "
utankm ,"ाव्कंटम
 ","ूकुंटम
 "
tair ,"ीरेट
 ","ीरत
 "
ndos ,"नसडॅ
 ","नसडो
 "
lavide ,"लावीेद
 ","लावेदि
 "
hlapnycoe ,"लापन्योचेि
 ","लापन्योंचे
 "
blade ,"ल्ीडबॉ
 ","लीडब
 "
lapism ,"लापसंळि
 ","ापसंळि
 "
bhlij ,"भलीजि
 ","भल्ीजि
 "
htapnkis ,"ापन्कसति
 ","थापन्कसति
 "
laki ,"लाकि
 ","लाकि
 "
bnyrew ,"नव्रिब
 ","नवरेिब
 "
htapd ,"पडतध
 ","ापडतध
 "
ulanvirg ,"ावुंरळिग
 ","लावुंरिग
 "
taresw ,"ाव्ीसरत
 ","ाव्ीसरट
 "
tires ,"्ीसरेट
 ","्ीसरेट
 "
bltarm ,"ांरळतब
 ","लारमतब
 "
ulapkde ,"लपकीुद
 ","लापकीुड
 "
baidm ,"ाीदमब
 ","ाीदमब
 "
les ,"लेश
 ","लसे
 "
hltankcr ,"लथा्कचरअण
 ","लथा्कचरअण
 "
hlacr ,"लाचर
 ","लाचर
 "
hoew ,"हो
 ","वहोे
 "
lavores ,"लावसोरे
 ","लवसोरे
 "
avkiesm ,"ावकसेमि
 ","ाव्कसेमि
 "
lnyiom ,"लनयमि
 ","लनयोमि
 "
bhairesj ,"ाीरेशजब
 ","ाीरेशजब
 "
ltapnvres ,"लापवीसरतण
 ","लापवीसरतण
 "
lapnkos ,"ूापनकसळ
 ","ूलापनकस
 "
tapi ,"पीट
 ","ापति
 "
unim ,"नीुम
 ","नीुम
 "
anis ,"नसॅ
 ","ानसई
 "
htanvycdes ,"थानव्यसचेद
 ","थानव्यसचेद
 "
pcor ,"प्करॉ
 ","प्करॉ
 "
utakresw ,"ाव्कीसरतृ
 ","व्कीसरतृ
 "
htanvyce ,"ावयंचेठ
 ","ानवयचेठ
 "
apvr ,"पव्र
 ","पव्र
 "
hniesf ,"न्शिफ
 ","न्ेशिफ
 "
hlayc ,"लायच
 ","लायच
 "
ultans ,"लान्ुसत
 ","लन्ुसट
 "
uanvidrg ,"ानवीुरदग
 ","ूानवीडरग
 "
bhlapor ,"भूलपोर
 ","भूापोरळ
 "
dore ,"डोरइ
 ","एडोर
 "
anm ,"नमऍ
 ","ानअम
 "
htanykcre ,"ाकंचरेठ
 ","थायकंचरेॅ
 "
uyiofz ,"ुिफझओ
 ","युोिफझ
 "
blares ,"लसरेब
 ","लासरेब
 "
ankdm ,"ाकडंम
 ","ाकडंम
 "
ultars ,"लाुसरत
 ","लाुसरत
 "
hais ,"ाहीशअ
 ","हीशअ
 "
aykd ,"ा्यकद
 ","ा्यकड
 "
arz ,"ारझ
 ","ारज
 "
hlakdresm ,"लाकीसरमध
 ","लकीसरमध
 "
tandem ,"नएडंटम
 ","नएडंटम
 "
anvide ,"नवीडेि
 ","ानवीडेि
 "
htavkires ,"ावकीसरठई
 ","ावकीसरठई
 "
huacrm ,"ूा्चरमछ
 ","ाुचरम
 "
hlav ,"लव्ह
 ","लाव्ह
 "
bhtakm ,"भांटख
 ","भंतख
 "
htapvires ,"ापव्ीसरेशठ
 ","ापव्ीसरेशठ
 "
hutnvykidemg ,"व्यकीुंेमतगणध
 ","व्यकीुंेमतगध
 "
bhtanykcres ,"ा्यकंचरेशतब़
 ","ा्यकंचरेशतब़
 "
uapndrg ,"ूपुडंरग
 ","ूपुंरदग
 "
nidosmg ,"्सडंमिग
 ","सडोंमिग
 "
hlanycem ,"लान्चेमछ
 ","लान्यकचेम
 "
bakre ,"करेब
 ","करेब
 "
hnice ,"नीचि
 ","नीच
 "
andm ,"ानंदअम
 ","ानंदअम
 "
huanvkidre ,"ाव्यकुंरदिणध़
 ","ानव्कुरेिणध
 "
blanis ,"लान्ीसब
 ","लनसिब
 "
avkdorj ,"ाव्कोरदज
 ","ाव्कोरदज
 "
utapiog ,"पुोतिआग
 ","पीुोटग
 "
bultanykidrs ,"ला्यकीसंरदतबृ
 ","ला्यकीसंरदतबृ
 "
nidesg ,"ानडिइझ
 ","सडेिग
 "
huanycdem ,"ूा्यंचेदम
 ","ूा्यडंचेम
 "
apnvre ,"ापनवरे
 ","ापनवरे
 "
htar ,"ाहरतआ
 ","हरतआ
 "
tans ,"नसंत
 ","ान्सट
 "
tanvyid ,"ानव्जतिञ
 ","ानव्यदजति
 "
hapnvkicde ,"ापनवीडंचिख
 ","ापनवींचदिख
 "
htaks ,"थाहकस
 ","था्हकस
 "
tavis ,"व्सअति
 ","व्सअति
 "
anrej ,"ानींरजआ
 ","ानींरजआ
 "
bhancs ,"भाचषण
 ","भा्चषण
 "
hayicdr ,"ा्यचरदि
 ","ा्यचरदि
 "
hlankidrm ,"ा्कडंरमळिध
 ","लाकंरदमिध
 "
hultakim ,"लाहीुमतख
 ","लाहीुमतख
 "
hltaicesm ,"लाीचेशमत
 ","लाीचेशमत
 "
hutacdresm ,"्ीचेदटमतषआृ
 ","्ीचेदटमतषआृ
 "
htanvicdes ,"थानव्ीसचेद
 ","थाव्ीसंचेद
 "
hanyir ,"न्हयीरिण
 ","ान्हयीरिण
 "
bhtaniem ,"भान्हींटमइ
 ","भान्हींटम
 "
ltnioegw ,"लनव्ंटिग
 ","लनव्ोंेटिग
 "
tankorew ,"वकीोंरट
 ","नवकीोरट
 "
hlapnydrem ,"लाप्हयींरेमणध
 ","लापन्हयीरेमणध
 "
arsjw ,"ाव्सरज
 ","ाव्सरज
 "
bhaicrw ,"ावीचरब
 ","ावीचरब
 "
hanvkcres ,"ाव्कीसंचरषण
 ","ानव्कीसंचरषण
 "
hanesm ,"ानहसेम
 ","ानहसेम
 "
nvisg ,"व्संिग
 ","व्संिग
 "
hulasf ,"लाहुसफऊ
 ","ला्हुसफउ
 "
htapre ,"प्हीरत
 ","प्हीरत
 "
tapyorew ,"ूापव्यीरत
 ","ूापवयीरत
 "
anki ,"ानकी
 ","ाकई
 "
areq ,"ाकरि
 ","ाकरि
 "
bhanydesmg ,"ा्यसडंेमबगध
 ","ा्यसडंेमबगध
 "
anes ,"नएसे
 ","नीसअ
 "
hayirsw ,"व्यीरशई
 ","व्ीरशई
 "
ltapnykr ,"ाप्यकंरळत
 ","लाप्यकंरत
 "
hutapncres ,"ूाप्ुंचरेटष
 ","ाप्ुंचरेटष
 "
tavisf ,"व्सटिफ
 ","ाव्सटिफ
 "
hultapicresm ,"ला्यकुसरटमिफ
 ","ला्कीसरेटमफ
 "
lapnrem ,"ाप्रेमळण
 ","लाप्रेमण
 "
bhanvki ,"भानवकींि
 ","भानवकींि
 "
ncore ,"ानकरँ
 ","नकरॉ
 "
hutaycdem ,"ा्यीुचदमत
 ","ा्यीुचदमत
 "
hapnkiesm ,"ापन्हकीेमष
 ","ापन्हकेमिष
 "
akdr ,"करद
 ","ाकडर
 "
lavreg ,"ावरेळग
 ","लावरेग
 "
hulapkrf ,"लापुरफख
 ","लाप्ुरफख
 "
tire ,"ीरेट
 ","ीरेट
 "
htaycoresgw ,"थाव्यसोचरेआग
 ","थाव्यसोचरेआग
 "
hltanos ,"लानुसत
 ","ूलन्शट
 "
htapnidrs ,"ापन्ीसंरदठतध
 ","ाप्ीसंरठतध
 "
hapcrem ,"ापीरेमछ
 ","ापीचरेम
 "
tanydoe ,"ूानयीदत
 ","ूानयीदत
 "
htanesg ,"ीसंटतघ
 ","ीसंतघ
 "
havycdo ,"ूाव्यचध
 ","ूाव्यचढ
 "
haidos ,"ाडशिओ
 ","ाीडशओ
 "
hpnis ,"न्शिफ
 ","नंशिफ
 "
hanvcde ,"वचेणढ
 ","ावचेढ
 "
tapnvrm ,"ापनव्रमत
 ","ापनव्रमत
 "
hlayc ,"लायच
 ","ला्यच
 "
htaykcoes ,"ा्यकीसोचट
 ","ा्यकीसोचट
 "
hutaces ,"ाुसचेत
 ","ाुसचेट
 "
hlkie ,"ेळिख
 ","लेिख
 "
hdesw ,"व्ेशद
 ","व्हीड
 "
hapvis ,"पव्ीस
 ","ापव्ीश
 "
aisj ,"ासअजि
 ","ासअजि
 "
utnirem ,"भ्ीुंरेटण
 ","न्ीुरेटम
 "
